COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Flagler,0,1,501,41,8,543,html version of FL COVID Rep 04-09-2020(PM)
Bay,1,0,363,34,9,397,html version of FL COVID Rep 04-09-2020(PM)
Nassau,2,0,548,32,6,580,html version of FL COVID Rep 04-09-2020(PM)
Walton,0,0,233,26,10,259,html version of FL COVID Rep 04-09-2020(PM)
Putnam,6,0,641,25,4,666,html version of FL COVID Rep 04-09-2020(PM)
Bradford,16,0,197,20,9,217,html version of FL COVID Rep 04-09-2020(PM)
Desoto,2,0,214,20,9,234,html version of FL COVID Rep 04-09-2020(PM)
Columbia,8,0,330,18,5,348,html version of FL COVID Rep 04-09-2020(PM)
Baker,0,0,171,16,9,187,html version of FL COVID Rep 04-09-2020(PM)
Hendry,0,0,156,13,8,169,html version of FL COVID Rep 04-09-2020(PM)
Gadsden,1,0,132,12,8,144,html version of FL COVID Rep 04-09-2020(PM)
Madison,2,0,71,12,14,83,html version of FL COVID Rep 04-09-2020(PM)
Jefferson,2,0,45,9,17,54,html version of FL COVID Rep 04-09-2020(PM)
Wakulla,0,0,152,7,4,159,html version of FL COVID Rep 04-09-2020(PM)
Levy,2,0,212,6,3,218,html version of FL COVID Rep 04-09-2020(PM)
Jackson,0,0,157,5,3,162,html version of FL COVID Rep 04-09-2020(PM)
Okeechobee,2,0,160,5,3,165,html version of FL COVID Rep 04-09-2020(PM)
Calhoun,0,0,43,4,9,47,html version of FL COVID Rep 04-09-2020(PM)
Glades,0,0,16,4,20,20,html version of FL COVID Rep 04-09-2020(PM)
Gilchrist,1,0,86,3,3,89,html version of FL COVID Rep 04-09-2020(PM)
Hardee,0,0,53,3,5,56,html version of FL COVID Rep 04-09-2020(PM)
Washington,2,0,86,3,3,89,html version of FL COVID Rep 04-09-2020(PM)
Franklin,0,0,47,2,4,49,html version of FL COVID Rep 04-09-2020(PM)
Holmes,8,0,67,2,3,69,html version of FL COVID Rep 04-09-2020(PM)
Union,3,0,93,2,2,95,html version of FL COVID Rep 04-09-2020(PM)
Unknown,13,0,40,2,5,42,html version of FL COVID Rep 04-09-2020(PM)
Dixie,0,0,87,1,1,88,html version of FL COVID Rep 04-09-2020(PM)
Gulf,0,0,61,1,2,62,html version of FL COVID Rep 04-09-2020(PM)
Hamilton,1,0,53,1,2,54,html version of FL COVID Rep 04-09-2020(PM)
Lafayette,0,0,32,1,3,33,html version of FL COVID Rep 04-09-2020(PM)
Taylor,0,0,82,1,1,83,html version of FL COVID Rep 04-09-2020(PM)
Liberty,0,0,19,0,0,19,html version of FL COVID Rep 04-09-2020(PM)
Total,1523,164,139862,16826,11,156852,html version of FL COVID Rep 04-09-2020(PM)
