COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Union,1,0,81,2,2,83,html version of FL COVID Rep 04-07-2020(PM)
Unknown,36,0,59,2,3,61,html version of FL COVID Rep 04-07-2020(PM)
Washington,2,0,73,2,3,75,html version of FL COVID Rep 04-07-2020(PM)
Dixie,0,0,75,1,1,76,html version of FL COVID Rep 04-07-2020(PM)
Gilchrist,0,0,74,1,1,75,html version of FL COVID Rep 04-07-2020(PM)
Gulf,0,0,59,1,2,60,html version of FL COVID Rep 04-07-2020(PM)
Hamilton,1,0,45,1,2,46,html version of FL COVID Rep 04-07-2020(PM)
Taylor,0,0,69,1,1,70,html version of FL COVID Rep 04-07-2020(PM)
Lafayette,2,0,29,0,0,29,html version of FL COVID Rep 04-07-2020(PM)
Liberty,0,0,13,0,0,13,html version of FL COVID Rep 04-07-2020(PM)
Total,1407,100,123415,14747,11,138262,html version of FL COVID Rep 04-07-2020(PM)
