COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Nassau,,,871,42,5,913,html version of FL COVID Rep 04-18-2020(PM)
Bradford,2,,547,42,7,589,html version of FL COVID Rep 04-18-2020(PM)
Hendry,,,258,39,13,297,html version of FL COVID Rep 04-18-2020(PM)
Columbia,12,,509,36,7,545,html version of FL COVID Rep 04-18-2020(PM)
Walton,,,379,32,8,411,html version of FL COVID Rep 04-18-2020(PM)
Jefferson,2,,90,24,21,114,html version of FL COVID Rep 04-18-2020(PM)
Desoto,,,375,23,6,398,html version of FL COVID Rep 04-18-2020(PM)
Madison,2,,155,20,11,175,html version of FL COVID Rep 04-18-2020(PM)
Baker,,,253,17,6,270,html version of FL COVID Rep 04-18-2020(PM)
Wakulla,,,206,14,6,220,html version of FL COVID Rep 04-18-2020(PM)
Levy,2,,368,11,3,379,html version of FL COVID Rep 04-18-2020(PM)
Jackson,,,245,8,3,253,html version of FL COVID Rep 04-18-2020(PM)
Okeechobee,2,,245,6,2,251,html version of FL COVID Rep 04-18-2020(PM)
Calhoun,,,76,6,7,82,html version of FL COVID Rep 04-18-2020(PM)
Washington,1,,133,5,4,138,html version of FL COVID Rep 04-18-2020(PM)
Holmes,4,,125,5,4,130,html version of FL COVID Rep 04-18-2020(PM)
Glades,,,33,5,13,38,html version of FL COVID Rep 04-18-2020(PM)
Gilchrist,1,,162,4,2,166,html version of FL COVID Rep 04-18-2020(PM)
Hardee,,,87,4,4,91,html version of FL COVID Rep 04-18-2020(PM)
Dixie,1,,145,3,2,148,html version of FL COVID Rep 04-18-2020(PM)
Hamilton,1,,90,3,3,93,html version of FL COVID Rep 04-18-2020(PM)
Unknown,9,,36,3,8,39,html version of FL COVID Rep 04-18-2020(PM)
Union,2,,155,2,1,157,html version of FL COVID Rep 04-18-2020(PM)
Franklin,,,63,2,3,65,html version of FL COVID Rep 04-18-2020(PM)
Liberty,,,35,2,5,37,html version of FL COVID Rep 04-18-2020(PM)
Taylor,,,160,1,1,161,html version of FL COVID Rep 04-18-2020(PM)
Gulf,,,104,1,1,105,html version of FL COVID Rep 04-18-2020(PM)
Lafayette,,,47,1,2,48,html version of FL COVID Rep 04-18-2020(PM)
Total,1214,615,225862,25492,10,251969,html version of FL COVID Rep 04-18-2020(PM)
