COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Monroe,42,,920,73,7,993,html version of FL COVID Rep 04-22-2020(PM)
Highlands,,1,567,71,11,639,html version of FL COVID Rep 04-22-2020(PM)
Putnam,3,,1047,68,6,1115,html version of FL COVID Rep 04-22-2020(PM)
Bay,,1,883,60,6,944,html version of FL COVID Rep 04-22-2020(PM)
Gadsden,,,308,59,16,367,html version of FL COVID Rep 04-22-2020(PM)
Hendry,,,290,55,16,345,html version of FL COVID Rep 04-22-2020(PM)
Nassau,,,1137,46,4,1183,html version of FL COVID Rep 04-22-2020(PM)
Columbia,9,,624,44,7,668,html version of FL COVID Rep 04-22-2020(PM)
Bradford,2,,582,42,7,624,html version of FL COVID Rep 04-22-2020(PM)
Madison,2,,185,35,16,220,html version of FL COVID Rep 04-22-2020(PM)
Walton,,1,459,32,7,492,html version of FL COVID Rep 04-22-2020(PM)
Jefferson,,,101,26,20,127,html version of FL COVID Rep 04-22-2020(PM)
Desoto,1,,422,24,5,446,html version of FL COVID Rep 04-22-2020(PM)
Baker,,,292,17,6,309,html version of FL COVID Rep 04-22-2020(PM)
Wakulla,,,230,16,7,246,html version of FL COVID Rep 04-22-2020(PM)
Levy,3,,418,13,3,431,html version of FL COVID Rep 04-22-2020(PM)
Jackson,,,319,11,3,330,html version of FL COVID Rep 04-22-2020(PM)
Washington,1,,240,10,4,250,html version of FL COVID Rep 04-22-2020(PM)
Holmes,6,,379,8,2,387,html version of FL COVID Rep 04-22-2020(PM)
Okeechobee,2,,276,8,3,284,html version of FL COVID Rep 04-22-2020(PM)
Hamilton,1,,108,6,5,114,html version of FL COVID Rep 04-22-2020(PM)
Calhoun,,,91,6,6,97,html version of FL COVID Rep 04-22-2020(PM)
Glades,,,40,5,11,45,html version of FL COVID Rep 04-22-2020(PM)
Gilchrist,1,,183,4,2,187,html version of FL COVID Rep 04-22-2020(PM)
Dixie,1,,166,4,2,170,html version of FL COVID Rep 04-22-2020(PM)
Hardee,,,95,4,4,99,html version of FL COVID Rep 04-22-2020(PM)
Union,3,,174,3,2,177,html version of FL COVID Rep 04-22-2020(PM)
Taylor,1,,178,2,1,180,html version of FL COVID Rep 04-22-2020(PM)
Franklin,,,74,2,3,76,html version of FL COVID Rep 04-22-2020(PM)
Liberty,,,39,2,5,41,html version of FL COVID Rep 04-22-2020(PM)
Gulf,,,111,1,1,112,html version of FL COVID Rep 04-22-2020(PM)
Lafayette,,,55,1,2,56,html version of FL COVID Rep 04-22-2020(PM)
Unknown,1,,37,,,37,html version of FL COVID Rep 04-22-2020(PM)
Total,1292,592,263468,28576,10,292636,html version of FL COVID Rep 04-22-2020(PM)
