COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Hernando,2,,570,43,7,614,html version of FL COVID Rep 04-05-2020(PM)
Leon,4,,977,42,4,1019,html version of FL COVID Rep 04-05-2020(PM)
Highlands,3,,232,35,13,269,html version of FL COVID Rep 04-05-2020(PM)
Flagler,0,,376,31,8,409,html version of FL COVID Rep 04-05-2020(PM)
Bay,2,,276,24,8,300,html version of FL COVID Rep 04-05-2020(PM)
Walton,0,,169,23,12,192,html version of FL COVID Rep 04-05-2020(PM)
Nassau,0,,364,21,5,385,html version of FL COVID Rep 04-05-2020(PM)
Putnam,5,,495,19,4,514,html version of FL COVID Rep 04-05-2020(PM)
Suwannee,3,,141,18,11,159,html version of FL COVID Rep 04-05-2020(PM)
Columbia,16,,227,13,5,240,html version of FL COVID Rep 04-05-2020(PM)
Baker,1,,125,12,9,137,html version of FL COVID Rep 04-05-2020(PM)
Desoto,3,,160,12,7,172,html version of FL COVID Rep 04-05-2020(PM)
Madison,1,,48,10,17,58,html version of FL COVID Rep 04-05-2020(PM)
Bradford,3,,134,7,5,141,html version of FL COVID Rep 04-05-2020(PM)
Hendry,0,,116,7,6,123,html version of FL COVID Rep 04-05-2020(PM)
Wakulla,0,,90,6,6,96,html version of FL COVID Rep 04-05-2020(PM)
Gadsden,0,,74,4,5,78,html version of FL COVID Rep 04-05-2020(PM)
Glades,0,,11,4,27,15,html version of FL COVID Rep 04-05-2020(PM)
Jackson,1,,108,4,4,112,html version of FL COVID Rep 04-05-2020(PM)
Levy,0,,151,4,3,155,html version of FL COVID Rep 04-05-2020(PM)
Unknown,67,,35,4,10,39,html version of FL COVID Rep 04-05-2020(PM)
Calhoun,0,,27,3,10,30,html version of FL COVID Rep 04-05-2020(PM)
Okeechobee,2,,129,3,2,132,html version of FL COVID Rep 04-05-2020(PM)
Franklin,0,,27,2,7,29,html version of FL COVID Rep 04-05-2020(PM)
Hardee,0,,39,2,5,41,html version of FL COVID Rep 04-05-2020(PM)
Union,1,,65,2,3,67,html version of FL COVID Rep 04-05-2020(PM)
Dixie,0,,66,1,1,67,html version of FL COVID Rep 04-05-2020(PM)
Gulf,0,,51,1,2,52,html version of FL COVID Rep 04-05-2020(PM)
Holmes,3,,50,1,2,51,html version of FL COVID Rep 04-05-2020(PM)
Jefferson,6,,25,1,4,26,html version of FL COVID Rep 04-05-2020(PM)
Washington,2,,68,1,1,69,html version of FL COVID Rep 04-05-2020(PM)
Gilchrist,0,,63,0,0,63,html version of FL COVID Rep 04-05-2020(PM)
Hamilton,1,,41,0,0,41,html version of FL COVID Rep 04-05-2020(PM)
Lafayette,0,,23,0,0,23,html version of FL COVID Rep 04-05-2020(PM)
Liberty,0,,9,0,0,9,html version of FL COVID Rep 04-05-2020(PM)
Taylor,0,,52,0,0,52,html version of FL COVID Rep 04-05-2020(PM)
Total,1194,,103301,12350,11,115704,html version of FL COVID Rep 04-05-2020(PM)
