COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Okeechobee,2,0,133,4,3,137,html version of FL COVID Rep 04-06-2020(PM)
Calhoun,0,0,33,3,8,36,html version of FL COVID Rep 04-06-2020(PM)
Jefferson,5,0,31,3,9,34,html version of FL COVID Rep 04-06-2020(PM)
Franklin,0,0,30,2,6,32,html version of FL COVID Rep 04-06-2020(PM)
Hardee,0,0,42,2,5,44,html version of FL COVID Rep 04-06-2020(PM)
Union,1,0,72,2,3,74,html version of FL COVID Rep 04-06-2020(PM)
Dixie,0,0,71,1,1,72,html version of FL COVID Rep 04-06-2020(PM)
Gulf,0,0,52,1,2,53,html version of FL COVID Rep 04-06-2020(PM)
Hamilton,1,0,44,1,2,45,html version of FL COVID Rep 04-06-2020(PM)
Holmes,8,0,52,1,2,53,html version of FL COVID Rep 04-06-2020(PM)
Washington,2,0,69,1,1,70,html version of FL COVID Rep 04-06-2020(PM)
Gilchrist,0,0,67,0,0,67,html version of FL COVID Rep 04-06-2020(PM)
Lafayette,1,0,25,0,0,25,html version of FL COVID Rep 04-06-2020(PM)
Liberty,0,0,12,0,0,12,html version of FL COVID Rep 04-06-2020(PM)
Taylor,0,0,58,0,0,58,html version of FL COVID Rep 04-06-2020(PM)
Total,1322,75,111022,13629,11,124726,html version of FL COVID Rep 04-06-2020(PM)
