COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Indian River,71,,1302,88,6,1390,html version of FL COVID Rep 04-23-2020(PM)
Hernando,,,1256,83,6,1339,html version of FL COVID Rep 04-23-2020(PM)
Putnam,3,,1058,75,7,1133,html version of FL COVID Rep 04-23-2020(PM)
Monroe,29,,965,74,7,1039,html version of FL COVID Rep 04-23-2020(PM)
Highlands,,1,581,74,11,656,html version of FL COVID Rep 04-23-2020(PM)
Gadsden,1,,314,69,18,383,html version of FL COVID Rep 04-23-2020(PM)
Bay,,1,909,60,6,970,html version of FL COVID Rep 04-23-2020(PM)
Hendry,,,315,59,16,374,html version of FL COVID Rep 04-23-2020(PM)
Nassau,,,1160,48,4,1208,html version of FL COVID Rep 04-23-2020(PM)
Columbia,8,,634,46,7,680,html version of FL COVID Rep 04-23-2020(PM)
Bradford,1,,615,42,6,657,html version of FL COVID Rep 04-23-2020(PM)
Madison,2,,189,40,17,229,html version of FL COVID Rep 04-23-2020(PM)
Walton,,1,473,34,7,508,html version of FL COVID Rep 04-23-2020(PM)
Jefferson,,,101,26,20,127,html version of FL COVID Rep 04-23-2020(PM)
Desoto,4,,425,24,5,449,html version of FL COVID Rep 04-23-2020(PM)
Baker,,,296,19,6,315,html version of FL COVID Rep 04-23-2020(PM)
Wakulla,,,231,17,7,248,html version of FL COVID Rep 04-23-2020(PM)
Levy,3,,426,13,3,439,html version of FL COVID Rep 04-23-2020(PM)
Jackson,,,320,13,4,333,html version of FL COVID Rep 04-23-2020(PM)
Washington,3,,243,10,4,253,html version of FL COVID Rep 04-23-2020(PM)
Holmes,7,,385,9,2,394,html version of FL COVID Rep 04-23-2020(PM)
Okeechobee,2,,278,9,3,287,html version of FL COVID Rep 04-23-2020(PM)
Hamilton,1,,110,6,5,116,html version of FL COVID Rep 04-23-2020(PM)
Calhoun,,,93,6,6,99,html version of FL COVID Rep 04-23-2020(PM)
Hardee,,,95,5,5,100,html version of FL COVID Rep 04-23-2020(PM)
Glades,,,40,5,11,45,html version of FL COVID Rep 04-23-2020(PM)
Gilchrist,1,,184,4,2,188,html version of FL COVID Rep 04-23-2020(PM)
Dixie,1,,170,4,2,174,html version of FL COVID Rep 04-23-2020(PM)
Taylor,1,,182,3,2,185,html version of FL COVID Rep 04-23-2020(PM)
Union,2,,177,3,2,180,html version of FL COVID Rep 04-23-2020(PM)
Franklin,,,74,2,3,76,html version of FL COVID Rep 04-23-2020(PM)
Liberty,,,39,2,5,41,html version of FL COVID Rep 04-23-2020(PM)
Gulf,,,114,1,1,115,html version of FL COVID Rep 04-23-2020(PM)
Lafayette,,,57,1,2,58,html version of FL COVID Rep 04-23-2020(PM)
Unknown,1,,37,,,37,html version of FL COVID Rep 04-23-2020(PM)
Total,1329,574,271499,29648,10,301721,html version of FL COVID Rep 04-23-2020(PM)
