COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Monroe,75,,651,64,9,715,html version of FL COVID Rep 04-13-2020(PM)
Highlands,2,2,422,61,13,485,html version of FL COVID Rep 04-13-2020(PM)
Flagler,,2,663,45,6,710,html version of FL COVID Rep 04-13-2020(PM)
Putnam,3,,813,42,5,855,html version of FL COVID Rep 04-13-2020(PM)
Bay,,,572,38,6,610,html version of FL COVID Rep 04-13-2020(PM)
Gadsden,,,186,36,16,222,html version of FL COVID Rep 04-13-2020(PM)
Nassau,,,678,34,5,712,html version of FL COVID Rep 04-13-2020(PM)
Bradford,14,,263,30,10,293,html version of FL COVID Rep 04-13-2020(PM)
Walton,1,1,313,29,8,343,html version of FL COVID Rep 04-13-2020(PM)
Columbia,7,,415,27,6,442,html version of FL COVID Rep 04-13-2020(PM)
Desoto,,,319,22,6,341,html version of FL COVID Rep 04-13-2020(PM)
Hendry,,,197,22,10,219,html version of FL COVID Rep 04-13-2020(PM)
Baker,,,218,17,7,235,html version of FL COVID Rep 04-13-2020(PM)
Madison,,,106,14,12,120,html version of FL COVID Rep 04-13-2020(PM)
Wakulla,,,179,12,6,191,html version of FL COVID Rep 04-13-2020(PM)
Jefferson,,,59,12,17,71,html version of FL COVID Rep 04-13-2020(PM)
Levy,,,287,7,2,294,html version of FL COVID Rep 04-13-2020(PM)
Jackson,,,198,6,3,204,html version of FL COVID Rep 04-13-2020(PM)
Okeechobee,1,,199,5,2,204,html version of FL COVID Rep 04-13-2020(PM)
Calhoun,,,57,5,8,62,html version of FL COVID Rep 04-13-2020(PM)
Glades,,,27,5,16,32,html version of FL COVID Rep 04-13-2020(PM)
Gilchrist,,,124,4,3,128,html version of FL COVID Rep 04-13-2020(PM)
Washington,5,,103,4,4,107,html version of FL COVID Rep 04-13-2020(PM)
Hardee,,,74,3,4,77,html version of FL COVID Rep 04-13-2020(PM)
Union,2,,121,2,2,123,html version of FL COVID Rep 04-13-2020(PM)
Dixie,1,,112,2,2,114,html version of FL COVID Rep 04-13-2020(PM)
Holmes,5,,86,2,2,88,html version of FL COVID Rep 04-13-2020(PM)
Hamilton,1,,72,2,3,74,html version of FL COVID Rep 04-13-2020(PM)
Franklin,,,53,2,4,55,html version of FL COVID Rep 04-13-2020(PM)
Unknown,11,,32,2,6,34,html version of FL COVID Rep 04-13-2020(PM)
Liberty,,,25,2,7,27,html version of FL COVID Rep 04-13-2020(PM)
Taylor,,,126,1,1,127,html version of FL COVID Rep 04-13-2020(PM)
Gulf,,,91,1,1,92,html version of FL COVID Rep 04-13-2020(PM)
Lafayette,,,38,1,3,39,html version of FL COVID Rep 04-13-2020(PM)
Total,1238,962,177786,21019,11,199767,html version of FL COVID Rep 04-13-2020(PM)
