COUNTY,AWAITING_TESTING,INCONCLUSIVE,NEGATIVE,POSITIVE,PERCENT_POSITIVE,TOTAL_TESTED,FILE_NAME
Wakulla,,,224,15,6,239,html version of FL COVID Rep 04-20-2020(PM)
Levy,,,389,12,3,401,html version of FL COVID Rep 04-20-2020(PM)
Jackson,,,282,9,3,291,html version of FL COVID Rep 04-20-2020(PM)
Okeechobee,1,,259,7,3,266,html version of FL COVID Rep 04-20-2020(PM)
Holmes,5,,253,6,2,259,html version of FL COVID Rep 04-20-2020(PM)
Washington,1,,200,6,3,206,html version of FL COVID Rep 04-20-2020(PM)
Calhoun,,,86,6,7,92,html version of FL COVID Rep 04-20-2020(PM)
Glades,,,37,5,12,42,html version of FL COVID Rep 04-20-2020(PM)
Gilchrist,1,,172,4,2,176,html version of FL COVID Rep 04-20-2020(PM)
Dixie,1,,159,4,2,163,html version of FL COVID Rep 04-20-2020(PM)
Hardee,,,93,4,4,97,html version of FL COVID Rep 04-20-2020(PM)
Hamilton,1,,95,3,3,98,html version of FL COVID Rep 04-20-2020(PM)
Unknown,8,,36,3,8,39,html version of FL COVID Rep 04-20-2020(PM)
Taylor,,,175,2,1,177,html version of FL COVID Rep 04-20-2020(PM)
Union,2,,167,2,1,169,html version of FL COVID Rep 04-20-2020(PM)
Franklin,,,68,2,3,70,html version of FL COVID Rep 04-20-2020(PM)
Liberty,,,38,2,5,40,html version of FL COVID Rep 04-20-2020(PM)
Gulf,,,110,1,1,111,html version of FL COVID Rep 04-20-2020(PM)
Lafayette,,,53,1,2,54,html version of FL COVID Rep 04-20-2020(PM)
Total,1162,621,244711,27058,10,272390,html version of FL COVID Rep 04-20-2020(PM)
